SampleDate,Analyte,Result,Latitude,Longitude,Year
2010/2/3,"Turbidity, Total",101.0,39.0,-121.6,2010
2010/2/3,"Turbidity, Total",57.8,38.8,-121.7,2010
2010/2/3,"Turbidity, Total",5.38,36.3,-119.4,2010
2010/2/3,"Turbidity, Total",3.5,39.7,-121.9,2010
2010/2/3,"Turbidity, Total",4.85,39.6,-121.8,2010
2010/2/3,"Turbidity, Total",14.5,39.3,-121.6,2010
2010/2/3,"Turbidity, Total",73.4,38.8,-121.6,2010
2010/2/3,"Turbidity, Total",1.74,35.7,-118.3,2010
2010/2/3,"Turbidity, Total",113.0,38.8,-121.7,2010
2010/2/3,"Turbidity, Total",30.4,39.2,-122.0,2010
2010/2/3,"Turbidity, Total",63.6,38.8,-121.7,2010
2010/2/3,"Turbidity, Total",67.3,38.8,-121.7,2010
2010/2/3,"Turbidity, Total",8.8,39.1,-121.6,2010
2010/2/3,"Turbidity, Total",46.7,39.2,-121.9,2010
2010/2/3,"Turbidity, Total",35.3,38.8,-121.6,2010
2010/2/3,"Turbidity, Total",0.78,38.5,-119.4,2010
2010/2/4,"Turbidity, Total",6.0,37.0,-119.7,2010
2010/2/5,"Turbidity, Total",120.0,33.7,-117.2,2010
2010/2/5,"Turbidity, Total",30.0,33.7,-117.3,2010
2010/2/5,"Turbidity, Total",110.0,33.8,-117.2,2010
2010/2/5,"Turbidity, Total",1300.0,39.3,-120.2,2010
2010/2/6,"Turbidity, Total",440.0,33.7,-117.3,2010
2010/2/6,"Turbidity, Total",650.0,33.7,-117.3,2010
2010/2/6,"Turbidity, Total",210.0,33.7,-117.2,2010
2010/2/6,"Turbidity, Total",230.0,33.7,-117.2,2010
2010/2/6,"Turbidity, Total",18.23,34.5,-119.3,2010
2010/2/6,"Turbidity, Total",41.77,34.4,-119.3,2010
2010/2/6,"Turbidity, Total",220.0,33.7,-117.3,2010
2010/2/6,"Turbidity, Total",320.0,33.7,-117.3,2010
2010/2/6,"Turbidity, Total",140.0,33.8,-117.2,2010
2010/2/6,"Turbidity, Total",220.0,33.8,-117.2,2010
2010/2/6,"Turbidity, Total",320.0,33.8,-117.2,2010
2010/2/6,"Turbidity, Total",554.0,34.3,-119.3,2010
2010/2/6,"Turbidity, Total",99.6,34.4,-119.3,2010
2010/2/6,"Turbidity, Total",30.37,34.3,-119.3,2010
2010/2/6,"Turbidity, Total",16.2,34.4,-119.3,2010
2010/2/6,"Turbidity, Total",760.0,33.7,-117.3,2010
2010/2/6,"Turbidity, Total",230.0,33.7,-117.3,2010
2010/2/6,"Turbidity, Total",230.0,33.7,-117.2,2010
2010/2/6,"Turbidity, Total",180.0,33.7,-117.2,2010
2010/2/6,"Turbidity, Total",360.0,33.8,-117.2,2010
2010/2/6,"Turbidity, Total",1.7,34.4,-119.2,2010
2010/2/6,"Turbidity, Total",20.7,34.5,-119.3,2010
2010/2/6,"Turbidity, Total",40.4,34.5,-119.3,2010
2010/2/6,"Turbidity, Total",93.73,34.3,-119.3,2010
2010/2/6,"Turbidity, Total",6.27,34.4,-119.3,2010
2010/2/6,"Turbidity, Total",46.0,34.2,-119.1,2010
2010/2/6,"Turbidity, Total",340.0,34.2,-119.0,2010
2010/2/6,"Turbidity, Total",61.0,34.4,-119.2,2010
2010/2/6,"Turbidity, Total",280.0,33.7,-117.3,2010
2010/2/6,"Turbidity, Total",110.0,33.7,-117.2,2010
2010/2/6,"Turbidity, Total",140.0,33.8,-117.2,2010
2010/2/6,"Turbidity, Total",480.0,33.8,-117.2,2010
2010/2/6,"Turbidity, Total",430.0,33.8,-117.2,2010
2010/2/6,"Turbidity, Total",53.83,34.4,-119.3,2010
2010/2/6,"Turbidity, Total",2.56,34.4,-119.2,2010
2010/2/6,"Turbidity, Total",8.37,34.4,-119.3,2010
2010/2/6,"Turbidity, Total",88.0,34.3,-119.3,2010
2010/2/6,"Turbidity, Total",150.0,34.3,-119.3,2010
2010/2/6,"Turbidity, Total",110.0,34.4,-119.3,2010
2010/2/6,"Turbidity, Total",44.0,34.2,-119.2,2010
2010/2/7,"Turbidity, Total",62.0,33.7,-117.3,2010
2010/2/7,"Turbidity, Total",210.0,33.8,-117.2,2010
2010/2/7,"Turbidity, Total",21.5,34.4,-119.8,2010
2010/2/7,"Turbidity, Total",17.23,34.4,-119.9,2010
2010/2/7,"Turbidity, Total",6.19,34.5,-119.8,2010
2010/2/7,"Turbidity, Total",22.36,34.5,-119.8,2010
2010/2/7,"Turbidity, Total",168.67,34.4,-119.8,2010
2010/2/7,"Turbidity, Total",52.0,33.7,-117.2,2010
2010/2/7,"Turbidity, Total",64.0,33.7,-117.2,2010
2010/2/7,"Turbidity, Total",300.0,33.8,-117.2,2010
2010/2/7,"Turbidity, Total",54.0,34.4,-119.8,2010
2010/2/7,"Turbidity, Total",702.67,34.4,-119.8,2010
2010/2/7,"Turbidity, Total",69.37,34.4,-119.8,2010
2010/2/7,"Turbidity, Total",15.73,34.4,-119.8,2010
2010/2/7,"Turbidity, Total",25.93,34.4,-119.8,2010
2010/2/7,"Turbidity, Total",68.23,34.4,-119.9,2010
2010/2/7,"Turbidity, Total",11.0,34.5,-119.8,2010
2010/2/7,"Turbidity, Total",120.0,33.7,-117.3,2010
2010/2/7,"Turbidity, Total",48.0,33.7,-117.3,2010
2010/2/7,"Turbidity, Total",210.0,33.8,-117.2,2010
2010/2/7,"Turbidity, Total",15.87,34.4,-119.8,2010
2010/2/7,"Turbidity, Total",14.57,34.4,-119.9,2010
2010/2/7,"Turbidity, Total",56.73,34.5,-119.8,2010
2010/2/8,"Turbidity, Total",1.71,35.3,-120.7,2010
2010/2/8,"Turbidity, Total",86.7,36.8,-121.8,2010
2010/2/8,"Turbidity, Total",8.6,37.0,-121.9,2010
2010/2/8,"Turbidity, Total",29.4,36.9,-121.8,2010
2010/2/8,"Turbidity, Total",2.7,37.2,-122.4,2010
2010/2/8,"Turbidity, Total",81.8,36.8,-121.8,2010
2010/2/8,"Turbidity, Total",329.1,36.6,-121.7,2010
2010/2/8,"Turbidity, Total",21.2,37.0,-122.0,2010
2010/2/8,"Turbidity, Total",49.0,37.3,-120.7,2010
2010/2/8,"Turbidity, Total",3.94,37.5,-121.0,2010
2010/2/8,"Turbidity, Total",12.0,37.4,-121.0,2010
2010/2/8,"Turbidity, Total",34.6,37.3,-120.9,2010
2010/2/8,"Turbidity, Total",31.1,37.3,-120.9,2010
2010/2/8,"Turbidity, Total",2.52,35.3,-120.7,2010
2010/2/8,"Turbidity, Total",23.5,37.0,-122.0,2010
2010/2/8,"Turbidity, Total",5.3,37.0,-122.2,2010
2010/2/8,"Turbidity, Total",89.9,37.6,-121.0,2010
2010/2/8,"Turbidity, Total",16.1,37.4,-121.0,2010
2010/2/8,"Turbidity, Total",20.5,37.7,-121.3,2010
2010/2/8,"Turbidity, Total",30.5,37.4,-121.0,2010
2010/2/8,"Turbidity, Total",1900.0,36.2,-120.2,2010
2010/2/8,"Turbidity, Total",1600.0,36.2,-120.1,2010
2010/2/8,"Turbidity, Total",110.0,33.7,-117.2,2010
2010/2/8,"Turbidity, Total",110.0,33.7,-117.2,2010
2010/2/8,"Turbidity, Total",0.2,33.8,-117.2,2010
2010/2/8,"Turbidity, Total",310.0,33.8,-117.2,2010
2010/2/8,"Turbidity, Total",310.0,33.8,-117.2,2010
2010/2/8,"Turbidity, Total",47.0,33.7,-117.3,2010
2010/2/8,"Turbidity, Total",47.0,33.7,-117.3,2010
2010/2/9,"Turbidity, Total",24.3,33.9,-117.6,2010
2010/2/9,"Turbidity, Total",113.0,34.0,-117.5,2010
2010/2/9,"Turbidity, Total",7.94,34.0,-117.7,2010
2010/2/9,"Turbidity, Total",40.3,36.3,-121.8,2010
2010/2/9,"Turbidity, Total",5.2,36.5,-121.9,2010
2010/2/9,"Turbidity, Total",24.5,36.3,-121.9,2010
2010/2/9,"Turbidity, Total",123.0,38.4,-121.5,2010
2010/2/9,"Turbidity, Total",22.3,38.3,-121.4,2010
2010/2/9,"Turbidity, Total",2.55,38.6,-121.5,2010
2010/2/9,"Turbidity, Total",36.4,38.7,-121.8,2010
2010/2/9,"Turbidity, Total",42.8,33.9,-117.6,2010
2010/2/9,"Turbidity, Total",82.3,34.0,-117.4,2010
2010/2/9,"Turbidity, Total",1.46,38.3,-120.7,2010
2010/2/9,"Turbidity, Total",88.0,38.2,-121.5,2010
2010/2/9,"Turbidity, Total",1.2,37.8,-121.3,2010
2010/2/9,"Turbidity, Total",1.2,38.2,-121.2,2010
2010/2/9,"Turbidity, Total",170.0,38.0,-121.4,2010
2010/2/9,"Turbidity, Total",27.0,37.9,-121.2,2010
2010/2/9,"Turbidity, Total",26.0,37.2,-120.9,2010
2010/2/9,"Turbidity, Total",34.0,37.3,-120.9,2010
2010/2/9,"Turbidity, Total",580.0,37.6,-121.8,2010
2010/2/9,"Turbidity, Total",17.0,37.4,-121.1,2010
2010/2/9,"Turbidity, Total",39.0,37.3,-121.0,2010
2010/2/9,"Turbidity, Total",27.0,37.3,-120.9,2010
2010/2/9,"Turbidity, Total",80.0,37.3,-121.0,2010
2010/2/9,"Turbidity, Total",15.0,37.4,-121.0,2010
2010/2/9,"Turbidity, Total",10.0,37.0,-120.5,2010
2010/2/9,"Turbidity, Total",3.5,38.6,-121.5,2010
2010/2/9,"Turbidity, Total",1100.0,34.4,-119.9,2010
2010/2/9,"Turbidity, Total",1100.0,34.4,-119.9,2010
2010/2/9,"Turbidity, Total",17.4,34.4,-119.9,2010
2010/2/9,"Turbidity, Total",28.7,34.4,-119.9,2010
2010/2/9,"Turbidity, Total",40.87,34.4,-119.9,2010
2010/2/9,"Turbidity, Total",183.0,34.4,-119.9,2010
2010/2/9,"Turbidity, Total",3.1,38.6,-121.2,2010
2010/2/9,"Turbidity, Total",1100.0,34.4,-119.9,2010
2010/2/9,"Turbidity, Total",31.9,34.4,-119.9,2010
2010/2/9,"Turbidity, Total",12.0,38.1,-121.5,2010
2010/2/9,"Turbidity, Total",7.9,37.5,-121.1,2010
2010/2/9,"Turbidity, Total",18.0,37.1,-120.9,2010
2010/2/9,"Turbidity, Total",35.0,37.0,-120.6,2010
2010/2/9,"Turbidity, Total",100.0,37.5,-121.1,2010
2010/2/9,"Turbidity, Total",65.0,37.5,-121.1,2010
2010/2/9,"Turbidity, Total",17.0,37.3,-120.9,2010
2010/2/9,"Turbidity, Total",120.0,38.7,-121.6,2010
2010/2/10,"Turbidity, Total",76.0,38.5,-121.5,2010
2010/2/10,"Turbidity, Total",91.0,38.4,-121.5,2010
2010/2/11,"Turbidity, Total",3.45,35.3,-120.8,2010
2010/2/11,"Turbidity, Total",4.66,35.3,-120.8,2010
2010/2/11,"Turbidity, Total",4.66,35.4,-120.8,2010
2010/2/11,"Turbidity, Total",2.69,35.3,-120.9,2010
2010/2/12,"Turbidity, Total",51.1,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",53.3,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",49.0,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",57.0,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",110.6,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",79.6,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",81.5,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",71.1,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",66.3,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",69.1,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",101.6,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",108.4,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",98.3,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",16.1,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",224.0,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",18.1,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",30.0,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",54.5,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",52.8,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",53.3,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",67.0,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",74.9,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",92.4,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",72.2,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",72.3,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",58.4,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",57.8,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",74.3,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",87.5,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",101.6,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",51.1,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",49.0,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",57.0,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",67.0,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",75.5,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",110.6,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",79.6,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",81.5,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",17.6,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",19.7,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",46.2,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",69.1,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",108.4,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",98.3,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",90.8,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",19.7,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",224.0,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",18.1,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",30.0,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",54.5,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",52.8,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",74.9,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",75.5,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",92.4,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",72.2,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",72.3,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",71.1,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",66.3,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",58.4,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",57.8,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",74.3,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",87.5,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",90.8,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",16.1,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",17.6,33.7,-117.3,2010
2010/2/12,"Turbidity, Total",46.2,33.7,-117.3,2010
2010/2/14,"Turbidity, Total",1.46,35.4,-120.8,2010
2010/2/16,"Turbidity, Total",14.2,42.1,-121.8,2010
2010/2/16,"Turbidity, Total",20.5,42.1,-121.9,2010
2010/2/16,"Turbidity, Total",14.7,42.2,-121.8,2010
2010/2/16,"Turbidity, Total",4.07,34.0,-117.7,2010
2010/2/16,"Turbidity, Total",9.13,33.9,-117.6,2010
2010/2/16,"Turbidity, Total",14.0,34.0,-117.4,2010
2010/2/16,"Turbidity, Total",26.8,34.0,-117.5,2010
2010/2/16,"Turbidity, Total",86.0,34.4,-119.7,2010
2010/2/16,"Turbidity, Total",2.5,34.5,-120.2,2010
2010/2/16,"Turbidity, Total",73.5,34.4,-119.5,2010
2010/2/16,"Turbidity, Total",51.8,34.8,-120.5,2010
2010/2/16,"Turbidity, Total",2.7,34.4,-119.5,2010
2010/2/16,"Turbidity, Total",74.6,34.4,-119.8,2010
2010/2/16,"Turbidity, Total",14.3,34.4,-119.7,2010
2010/2/16,"Turbidity, Total",14.3,34.7,-120.6,2010
2010/2/16,"Turbidity, Total",9.16,33.9,-117.6,2010
2010/2/16,"Turbidity, Total",0.7,34.4,-119.5,2010
2010/2/16,"Turbidity, Total",5.3,34.5,-120.5,2010
2010/2/16,"Turbidity, Total",41.0,38.3,-121.7,2010
2010/2/16,"Turbidity, Total",2.0,38.3,-121.8,2010
2010/2/16,"Turbidity, Total",35.0,38.6,-121.7,2010
2010/2/16,"Turbidity, Total",1.3,36.6,-119.5,2010
2010/2/16,"Turbidity, Total",2.5,38.3,-121.4,2010
2010/2/16,"Turbidity, Total",25.0,38.2,-121.6,2010
2010/2/16,"Turbidity, Total",1.7,36.8,-119.5,2010
2010/2/17,"Turbidity, Total",3.2,36.8,-119.9,2010
2010/2/17,"Turbidity, Total",23.8,35.2,-120.7,2010
2010/2/17,"Turbidity, Total",0.3,35.4,-120.8,2010
2010/2/17,"Turbidity, Total",2.4,35.1,-120.6,2010
2010/2/17,"Turbidity, Total",5.5,35.6,-121.1,2010
2010/2/17,"Turbidity, Total",3.1,35.6,-121.1,2010
2010/2/17,"Turbidity, Total",2.3,35.1,-120.6,2010
2010/2/17,"Turbidity, Total",4.9,36.8,-120.2,2010
2010/2/17,"Turbidity, Total",13.0,37.0,-119.7,2010
2010/2/17,"Turbidity, Total",286.1,35.0,-120.6,2010
2010/2/17,"Turbidity, Total",11.0,38.9,-121.4,2010
2010/2/17,"Turbidity, Total",9.9,39.2,-122.2,2010
2010/2/17,"Turbidity, Total",26.0,39.3,-121.6,2010
2010/2/17,"Turbidity, Total",45.0,38.8,-121.8,2010
2010/2/17,"Turbidity, Total",9.5,39.2,-121.7,2010
2010/2/17,"Turbidity, Total",3.5,38.8,-120.7,2010
2010/2/17,"Turbidity, Total",36.0,38.8,-121.7,2010
2010/2/18,"Turbidity, Total",2.91,38.7,-119.8,2010
2010/2/18,"Turbidity, Total",0.44,39.2,-122.9,2010
2010/2/18,"Turbidity, Total",1.0,39.8,-122.0,2010
2010/2/18,"Turbidity, Total",8.0,39.6,-122.2,2010
2010/2/18,"Turbidity, Total",4.2,40.4,-122.2,2010
2010/2/19,"Turbidity, Total",1.19,35.4,-120.8,2010
2010/2/19,"Turbidity, Total",0.78,35.3,-120.7,2010
2010/2/19,"Turbidity, Total",0.51,35.3,-120.7,2010
2010/2/19,"Turbidity, Total",10.8,35.3,-120.8,2010
2010/2/19,"Turbidity, Total",1.45,35.4,-120.7,2010
2010/2/19,"Turbidity, Total",1.7,35.4,-120.8,2010
2010/2/22,"Turbidity, Total",97.4,34.9,-120.6,2010
2010/2/22,"Turbidity, Total",367.6,36.7,-121.6,2010
2010/2/22,"Turbidity, Total",27.2,36.3,-121.2,2010
2010/2/22,"Turbidity, Total",6.4,36.9,-121.6,2010
2010/2/22,"Turbidity, Total",26.6,36.9,-121.6,2010
2010/2/22,"Turbidity, Total",17.8,36.9,-121.8,2010
2010/2/22,"Turbidity, Total",3000.0,36.7,-121.6,2010
2010/2/22,"Turbidity, Total",30.4,36.5,-121.5,2010
2010/2/22,"Turbidity, Total",27.1,35.0,-120.6,2010
2010/2/22,"Turbidity, Total",27.7,38.5,-121.5,2010
2010/2/22,"Turbidity, Total",12.7,38.2,-121.6,2010
2010/2/22,"Turbidity, Total",174.2,34.9,-120.6,2010
2010/2/22,"Turbidity, Total",51.0,35.0,-120.6,2010
2010/2/22,"Turbidity, Total",39.7,38.3,-121.7,2010
2010/2/22,"Turbidity, Total",19.3,38.1,-121.6,2010
2010/2/22,"Turbidity, Total",22.0,38.4,-121.5,2010
2010/2/22,"Turbidity, Total",22.3,38.2,-121.7,2010
2010/2/22,"Turbidity, Total",35.3,38.6,-121.5,2010
2010/2/22,"Turbidity, Total",16.4,38.2,-121.5,2010
2010/2/22,"Turbidity, Total",84.1,38.4,-121.6,2010
2010/2/22,"Turbidity, Total",20.1,36.9,-121.7,2010
2010/2/22,"Turbidity, Total",23.4,38.1,-121.7,2010
2010/2/22,"Turbidity, Total",0.69,35.3,-120.8,2010
2010/2/22,"Turbidity, Total",3000.0,36.7,-121.6,2010
2010/2/22,"Turbidity, Total",0.91,38.8,-119.9,2010
2010/2/22,"Turbidity, Total",994.0,36.6,-121.6,2010
2010/2/22,"Turbidity, Total",24.9,36.6,-121.5,2010
2010/2/22,"Turbidity, Total",14.26,36.9,-121.8,2010
2010/2/22,"Turbidity, Total",38.8,36.9,-121.8,2010
2010/2/22,"Turbidity, Total",25.8,38.2,-121.7,2010
2010/2/22,"Turbidity, Total",58.5,38.3,-121.7,2010
2010/2/22,"Turbidity, Total",12.3,38.1,-121.7,2010
2010/2/22,"Turbidity, Total",22.1,34.4,-119.9,2010
2010/2/22,"Turbidity, Total",1.12,34.4,-119.9,2010
2010/2/22,"Turbidity, Total",0.98,34.4,-119.5,2010
2010/2/22,"Turbidity, Total",3.2,34.6,-120.4,2010
2010/2/22,"Turbidity, Total",7.16,34.7,-120.5,2010
2010/2/22,"Turbidity, Total",4.37,36.4,-119.3,2010
2010/2/22,"Turbidity, Total",53.3,36.5,-119.2,2010
2010/2/22,"Turbidity, Total",16.0,34.3,-119.1,2010
2010/2/22,"Turbidity, Total",1.02,34.4,-119.5,2010
2010/2/22,"Turbidity, Total",4.44,34.7,-120.6,2010
2010/2/23,"Turbidity, Total",71.6,36.7,-121.7,2010
2010/2/23,"Turbidity, Total",549.0,34.9,-120.4,2010
2010/2/23,"Turbidity, Total",282.0,34.9,-120.4,2010
2010/2/23,"Turbidity, Total",50.9,35.4,-120.8,2010
2010/2/23,"Turbidity, Total",189.5,37.0,-121.5,2010
2010/2/23,"Turbidity, Total",3000.0,36.7,-121.7,2010
2010/2/23,"Turbidity, Total",29.0,37.0,-121.5,2010
2010/2/23,"Turbidity, Total",251.7,35.0,-120.5,2010
2010/2/23,"Turbidity, Total",156.2,36.8,-121.7,2010
2010/2/23,"Turbidity, Total",37.3,36.8,-121.8,2010
2010/2/23,"Turbidity, Total",789.0,36.6,-121.7,2010
2010/2/23,"Turbidity, Total",1041.0,36.8,-121.8,2010
2010/2/23,"Turbidity, Total",2259.0,36.7,-121.7,2010
2010/2/23,"Turbidity, Total",25.9,37.8,-121.6,2010
2010/2/23,"Turbidity, Total",20.7,38.0,-121.4,2010
2010/2/23,"Turbidity, Total",15.1,38.0,-121.8,2010
2010/2/23,"Turbidity, Total",35.7,37.8,-121.6,2010
2010/2/23,"Turbidity, Total",19.1,38.0,-121.9,2010
2010/2/23,"Turbidity, Total",9.8,37.7,-121.3,2010
2010/2/23,"Turbidity, Total",56.8,35.2,-120.7,2010
2010/2/23,"Turbidity, Total",3000.0,35.0,-120.6,2010
2010/2/23,"Turbidity, Total",22.0,38.1,-121.9,2010
2010/2/23,"Turbidity, Total",12.2,33.9,-117.6,2010
2010/2/23,"Turbidity, Total",128.0,34.0,-117.5,2010
2010/2/23,"Turbidity, Total",81.4,34.0,-117.4,2010
2010/2/23,"Turbidity, Total",1.98,35.3,-120.8,2010
2010/2/23,"Turbidity, Total",2.48,34.0,-117.7,2010
2010/2/23,"Turbidity, Total",12.4,33.9,-117.6,2010
2010/2/23,"Turbidity, Total",27.2,36.7,-121.7,2010
2010/2/23,"Turbidity, Total",803.0,35.0,-120.6,2010
2010/2/23,"Turbidity, Total",355.0,36.8,-121.8,2010
2010/2/23,"Turbidity, Total",17.0,36.6,-121.7,2010
2010/2/23,"Turbidity, Total",0.86,37.6,-118.9,2010
2010/2/23,"Turbidity, Total",3000.0,35.0,-120.6,2010
2010/2/23,"Turbidity, Total",58.6,37.0,-121.5,2010
2010/2/23,"Turbidity, Total",200.7,36.9,-121.4,2010
2010/2/23,"Turbidity, Total",31.9,38.0,-121.5,2010
2010/2/23,"Turbidity, Total",17.0,36.9,-121.8,2010
2010/2/23,"Turbidity, Total",5.6,35.1,-120.6,2010
2010/2/23,"Turbidity, Total",3.82,35.3,-120.8,2010
2010/2/23,"Turbidity, Total",6.3,37.4,-120.8,2010
2010/2/23,"Turbidity, Total",2.7,37.4,-120.7,2010
2010/2/23,"Turbidity, Total",120.0,37.2,-120.6,2010
2010/2/23,"Turbidity, Total",34.0,37.7,-120.9,2010
2010/2/23,"Turbidity, Total",6.0,37.5,-120.7,2010
2010/2/23,"Turbidity, Total",8.5,37.7,-120.9,2010
2010/2/23,"Turbidity, Total",9.2,37.2,-120.6,2010
2010/2/23,"Turbidity, Total",2.5,37.4,-121.0,2010
2010/2/24,"Turbidity, Total",16.8,33.7,-117.4,2010
2010/2/24,"Turbidity, Total",17.2,33.7,-117.4,2010
2010/2/24,"Turbidity, Total",22.2,33.7,-117.4,2010
2010/2/24,"Turbidity, Total",15.8,33.7,-117.4,2010
2010/2/24,"Turbidity, Total",20.1,33.7,-117.4,2010
2010/2/24,"Turbidity, Total",15.8,33.7,-117.3,2010
2010/2/24,"Turbidity, Total",14.8,33.7,-117.3,2010
2010/2/24,"Turbidity, Total",16.0,33.7,-117.4,2010
2010/2/24,"Turbidity, Total",18.8,33.7,-117.4,2010
2010/2/24,"Turbidity, Total",18.2,33.7,-117.4,2010
2010/2/24,"Turbidity, Total",18.3,33.7,-117.4,2010
2010/2/24,"Turbidity, Total",15.9,33.7,-117.4,2010
2010/2/24,"Turbidity, Total",19.0,33.7,-117.4,2010
2010/2/24,"Turbidity, Total",16.6,33.7,-117.3,2010
2010/2/24,"Turbidity, Total",17.5,33.7,-117.3,2010
2010/2/24,"Turbidity, Total",21.6,33.7,-117.3,2010
2010/2/24,"Turbidity, Total",22.7,33.7,-117.3,2010
2010/2/24,"Turbidity, Total",15.6,33.7,-117.4,2010
2010/2/24,"Turbidity, Total",23.8,35.1,-120.6,2010
2010/2/24,"Turbidity, Total",33.0,34.4,-119.7,2010
2010/2/24,"Turbidity, Total",17.3,33.7,-117.4,2010
2010/2/24,"Turbidity, Total",18.1,33.7,-117.4,2010
2010/2/24,"Turbidity, Total",19.3,33.7,-117.4,2010
2010/2/24,"Turbidity, Total",14.9,33.7,-117.4,2010
2010/2/24,"Turbidity, Total",16.5,33.7,-117.4,2010
2010/2/24,"Turbidity, Total",19.9,33.7,-117.4,2010
2010/2/24,"Turbidity, Total",16.0,33.7,-117.3,2010
2010/2/24,"Turbidity, Total",21.3,33.7,-117.3,2010
2010/2/24,"Turbidity, Total",11.7,34.8,-120.5,2010
2010/2/24,"Turbidity, Total",65.1,35.2,-120.7,2010
2010/2/24,"Turbidity, Total",990.0,39.3,-120.2,2010
2010/2/24,"Turbidity, Total",120.0,39.3,-120.2,2010
2010/2/25,"Turbidity, Total",4.0,33.4,-117.2,2010
2010/2/25,"Turbidity, Total",3.0,33.4,-117.2,2010
2010/2/25,"Turbidity, Total",6.0,33.4,-117.2,2010
2010/2/25,"Turbidity, Total",5.0,33.4,-117.1,2010
2010/2/25,"Turbidity, Total",6.0,33.4,-117.2,2010
2010/2/25,"Turbidity, Total",1.0,33.4,-117.2,2010
2010/2/25,"Turbidity, Total",6.0,33.4,-117.2,2010
2010/2/25,"Turbidity, Total",1.0,33.4,-117.2,2010
2010/2/25,"Turbidity, Total",36.6,35.6,-119.6,2010
2010/2/26,"Turbidity, Total",1.71,35.3,-120.7,2010
2010/2/26,"Turbidity, Total",1.25,35.3,-120.7,2010
2010/2/26,"Turbidity, Total",2.19,35.3,-120.7,2010
2010/2/26,"Turbidity, Total",1.55,35.3,-120.7,2010
2010/2/26,"Turbidity, Total",2.09,35.4,-120.8,2010
2010/2/26,"Turbidity, Total",1.0,33.4,-117.2,2010
2010/2/26,"Turbidity, Total",1.0,33.4,-117.2,2010
2010/2/26,"Turbidity, Total",2.0,33.4,-117.1,2010
